145017,145049,28,19,0,True
145218,145223,4,3,0,True
145454,145459,4,3,0,True
150038,150128,29,19,0,True
150150,150154,4,3,0,True
153517,153522,4,3,0,True
153937,153942,4,3,0,True
154108,154112,4,3,0,True
154357,154402,4,3,0,True
155707,155711,4,3,0,True
155728,155732,4,3,0,True
155855,155900,4,3,0,True
160307,160320,4,3,0,True
160724,160732,4,3,0,True
160930,160934,4,3,0,True
160942,160945,5,3,0,True
161113,161118,4,3,0,True
