142133,142221,38,26,6,True
142321,142324,2,2,0,False
142321,142325,3,3,0,False
142321,142326,4,4,0,False
142911,142917,2,2,0,False
142911,142917,3,3,0,False
142911,142918,4,4,0,False
143012,143051,37,21,0,True
143914,143921,4,3,0,True
143936,143940,4,3,0,True
145618,145625,5,3,0,True
150937,151204,15,4,0,False
